Amount,TimeOfDay,DaysSince,TransactionFreq,IsInternational,IsHighRiskCat,HasRecentFraud,FraudLabel
138.02,7.19,813,0.427985,false,false,false,0
179.85,16.75,804,0.598625,false,true,false,0
132.52,11.06,800,0.594596,false,false,false,0
275.95,11.94,881,0.461058,false,false,false,0
374.27,8.48,730,0.563744,false,false,false,0
18531.08,3.97,13,0.179459,false,false,true,1
19318.62,3.63,47,0.066917,false,true,false,1
313.11,11.60,777,0.426458,true,false,false,0
130.16,10.50,742,0.366383,false,false,false,0
32.35,18.09,756,0.571421,false,false,false,0
393.84,16.13,612,0.345972,false,false,false,0
327.74,9.71,448,0.654028,false,true,false,0
339.47,20.62,1033,0.536224,false,true,false,0
196.16,17.37,779,0.660656,true,false,false,0
406.22,15.89,991,0.347127,false,false,false,0
5825.72,2.42,42,0.141713,true,true,false,1
373.92,7.26,450,0.532323,false,false,false,0
306.71,15.20,725,0.580106,false,true,false,0
104.82,20.27,1030,0.544825,true,false,false,0
8776.99,5.61,36,0.091500,true,false,false,1
306.68,19.72,741,0.629109,false,false,false,0
185.63,19.14,761,0.688169,true,false,false,0
205.05,16.08,834,0.682552,false,false,false,0
15277.66,5.16,26,0.132050,true,true,false,1
10.15,16.47,1089,0.563987,false,true,false,0
219.60,13.42,741,0.388472,true,false,false,0
6742.28,2.03,41,0.157617,false,true,false,1
10598.00,3.20,68,0.187602,false,false,false,1
337.92,13.04,418,0.380537,false,false,false,0
18823.53,3.75,57,0.119637,true,true,false,1
10190.30,1.23,63,0.077422,false,true,false,1
18757.07,1.75,26,0.086072,false,true,false,1
196.26,14.90,1031,0.366265,false,false,false,0
225.51,14.99,1012,0.347684,false,false,false,0
133.05,12.84,421,0.432282,false,false,false,0
74.06,13.73,467,0.534259,true,false,false,0
11090.99,4.40,60,0.115043,true,false,false,1
45.75,11.02,757,0.448708,false,true,false,0
99.01,14.80,696,0.688487,false,false,false,0
5611.13,1.43,54,0.096416,false,true,false,1
136.01,20.69,857,0.524857,true,false,false,0
17120.70,4.59,62,0.092995,true,true,false,1
107.82,16.56,788,0.324093,false,true,false,0
14876.61,0.57,67,0.089978,true,false,false,1
294.93,15.68,881,0.460758,false,true,false,0
9381.36,4.56,57,0.136103,true,true,true,1
258.09,11.74,541,0.403945,false,false,false,0
10512.66,4.17,43,0.085625,false,true,false,1
210.27,20.15,638,0.355573,false,false,false,0
367.47,17.52,1036,0.392801,false,false,false,0
11595.89,1.94,58,0.062003,false,true,false,1
391.99,9.22,629,0.565872,false,false,false,0
112.15,20.22,494,0.541668,false,false,false,0
238.93,15.42,1065,0.358802,false,true,false,0
15754.94,1.73,66,0.141731,true,false,false,1
84.03,9.43,978,0.499034,true,false,false,0
316.21,8.77,629,0.345058,false,false,true,0
401.01,8.06,963,0.480076,true,false,false,0
60.14,15.99,551,0.501820,false,false,false,0
376.17,19.92,399,0.463150,false,false,false,0
228.19,16.72,705,0.314738,false,false,false,0
12632.53,1.05,25,0.089205,true,false,true,1
190.74,16.01,708,0.331576,true,false,false,0
221.27,19.77,755,0.393134,false,true,false,0
343.70,17.93,983,0.579421,true,false,false,0
10668.98,2.70,30,0.124088,true,true,false,1
16583.17,1.92,23,0.110826,true,false,false,1
9655.99,5.85,29,0.123401,true,true,false,1
18474.11,3.27,45,0.056099,true,false,false,1
176.71,8.86,867,0.472011,true,false,false,0
8278.88,2.26,68,0.197822,true,true,false,1
11813.87,4.53,32,0.056625,true,false,true,1
195.01,8.68,697,0.328841,true,false,false,0
29.54,9.10,820,0.614381,false,true,false,0
122.60,17.76,915,0.435477,false,false,false,0
279.21,7.03,1021,0.501094,false,false,false,0
218.36,18.46,445,0.323051,false,false,false,0
359.32,13.92,1025,0.563208,false,true,false,0
12.81,10.75,609,0.477581,true,false,false,0
265.81,17.41,996,0.426520,false,false,false,0
29.89,14.02,588,0.497425,false,false,false,0
381.19,19.33,967,0.585315,true,false,false,0
180.10,10.39,825,0.571849,false,false,false,0
270.58,10.45,768,0.617218,true,false,false,0
215.97,14.36,857,0.562131,false,false,false,0
221.78,11.80,1081,0.329313,true,false,false,0
8251.01,1.16,60,0.061135,true,true,true,1
270.96,16.58,579,0.692006,false,false,false,0
8712.81,2.82,23,0.058377,true,false,false,1
119.62,19.34,879,0.500539,false,false,false,0
174.07,7.31,785,0.300506,false,false,false,0
17584.39,1.12,37,0.186764,true,true,false,1
361.77,8.23,765,0.619886,true,false,false,0
105.43,18.83,966,0.429697,false,false,false,0
227.95,13.83,870,0.421839,false,false,false,0
6818.31,2.69,11,0.117938,true,true,false,1
259.76,12.44,508,0.402052,false,false,false,0
237.09,13.67,720,0.378019,false,false,false,0
8799.52,4.71,55,0.121553,false,false,false,1
31.77,20.97,1046,0.363075,false,true,false,0
385.10,9.81,436,0.343086,false,false,false,0
12421.71,3.00,64,0.163336,false,false,true,1
249.87,16.81,620,0.335955,false,false,false,0
19165.61,3.13,15,0.183258,true,false,false,1
211.34,15.17,408,0.507407,false,false,false,0
362.42,9.85,928,0.348969,false,false,false,0
323.63,8.92,501,0.521309,false,false,false,0
16418.68,4.99,17,0.071151,true,true,false,1
384.16,19.57,400,0.479656,false,false,false,0
204.02,14.44,1038,0.695181,false,false,false,0
129.82,13.16,371,0.300784,false,false,false,0
399.79,13.13,551,0.677139,false,true,false,0
212.48,11.09,503,0.668995,false,false,false,0
330.00,10.40,862,0.562149,false,true,false,0
12792.42,3.38,41,0.113004,true,false,false,1
315.52,20.69,1028,0.501359,false,false,false,0
123.04,9.96,654,0.331821,false,false,false,0
14858.65,3.96,19,0.087008,true,true,true,1
41.20,10.50,589,0.622030,false,false,false,0
308.87,18.40,1060,0.442683,true,false,true,0
270.53,7.78,496,0.630085,true,false,false,0
106.46,10.77,905,0.580218,true,false,false,0
179.51,12.25,593,0.391684,false,false,false,0
257.72,8.43,1015,0.614427,false,false,false,0
274.72,10.99,958,0.470222,false,false,false,0
17288.77,3.45,13,0.101202,false,false,false,1
5948.22,2.01,16,0.068785,true,false,false,1
369.23,13.99,751,0.643235,false,false,false,0
173.45,7.05,532,0.348456,true,false,false,0
292.41,16.35,938,0.429878,false,false,false,0
7016.71,2.09,55,0.146071,false,true,false,1
5547.71,5.65,48,0.054484,true,true,false,1
9097.39,5.67,58,0.081096,true,false,true,1
364.17,14.92,918,0.306466,false,false,false,0
409.10,12.94,1090,0.595108,false,false,false,0
7058.33,1.70,19,0.141765,true,true,false,1
110.62,17.62,1029,0.670286,false,false,false,0
165.42,8.84,1029,0.563519,false,false,false,0
231.87,17.67,999,0.585920,false,false,false,0
331.93,19.97,726,0.547452,false,true,false,0
122.78,17.93,860,0.451206,false,false,false,0
296.89,14.16,818,0.612076,false,false,false,0
9363.75,2.99,20,0.139270,true,false,true,1
125.88,10.28,932,0.545384,false,false,false,0
349.71,14.69,969,0.612349,false,false,false,0
23.25,7.84,951,0.338434,false,false,false,0
101.29,18.44,766,0.689101,false,false,false,0
14339.49,4.23,19,0.165012,true,true,false,1
7943.39,2.00,22,0.141151,true,true,false,1
14.62,20.75,607,0.674197,false,false,false,0
251.43,11.13,380,0.426808,true,false,false,0
79.85,11.32,625,0.594175,false,false,false,0
313.47,8.13,407,0.488694,false,false,false,0
166.16,15.24,431,0.665462,false,false,false,0
6070.82,0.05,11,0.155785,true,false,false,1
8378.62,2.42,50,0.066162,true,false,true,1
19923.37,2.53,56,0.113908,true,true,false,1
237.00,9.49,644,0.405483,false,false,false,0
250.94,17.00,841,0.653539,false,false,false,0
210.97,19.41,431,0.477607,false,false,false,0
16705.38,3.31,66,0.134989,false,true,false,1
107.79,17.29,660,0.528705,false,false,false,0
215.43,13.55,575,0.353207,false,false,false,0
58.48,9.69,481,0.626358,false,false,false,0
214.10,7.18,947,0.563471,false,false,false,0
54.65,8.56,398,0.419495,false,false,false,0
90.76,14.24,1045,0.422948,false,false,false,0
16.86,15.02,551,0.342179,false,false,false,0
367.28,10.09,876,0.638952,false,false,false,0
354.33,17.65,992,0.449794,true,false,false,0
119.11,14.81,589,0.471955,false,false,false,0
330.54,18.76,460,0.302478,true,false,true,0
294.34,7.29,654,0.451478,false,false,false,0
11969.98,4.12,59,0.175397,false,true,true,1
215.30,7.26,949,0.591677,true,false,false,0
268.96,16.99,896,0.389618,false,false,false,0
171.31,10.80,782,0.593946,false,false,false,0
97.09,13.79,613,0.687849,false,false,false,0
276.96,8.57,503,0.664129,true,false,false,0
126.88,8.17,990,0.670756,true,false,false,0
29.24,18.30,795,0.489752,false,false,false,0
11269.73,5.05,43,0.153261,false,true,false,1
85.63,13.99,879,0.358615,true,false,false,0
8737.29,2.41,24,0.072314,true,false,true,1
18109.92,3.23,66,0.175549,true,true,false,1
195.89,11.14,898,0.362148,false,true,false,0
54.10,19.71,704,0.630220,false,true,false,0
122.36,13.59,737,0.635939,false,false,false,0
134.96,17.82,950,0.601960,false,false,false,0
10413.82,2.04,50,0.187982,true,false,false,1
347.59,13.55,965,0.675630,false,false,false,0
341.06,17.60,941,0.513706,true,false,false,0
19053.42,2.44,51,0.106604,true,false,false,1
14080.87,0.21,59,0.151753,true,true,false,1
11192.59,2.20,52,0.157195,true,false,false,1
16083.49,5.12,33,0.146179,true,true,false,1
10365.94,0.66,45,0.079566,true,false,false,1
17661.84,2.28,46,0.150028,true,false,false,1
126.09,10.36,481,0.302017,false,false,false,0
306.35,10.23,992,0.380813,false,false,false,0
275.40,12.08,997,0.654627,false,false,false,0
232.84,13.11,930,0.383692,false,true,false,0
60.69,7.86,1075,0.478794,false,false,false,0
5546.04,2.22,13,0.067583,false,true,false,1
18184.09,2.19,63,0.069390,false,true,true,1
9466.26,2.38,26,0.058787,true,false,true,1
15109.46,4.27,50,0.199446,true,false,true,1
49.91,13.14,830,0.536965,false,false,false,0
324.05,12.75,644,0.657913,false,false,true,0
126.63,8.34,1023,0.370320,false,false,false,0
17073.50,0.65,45,0.055880,true,true,false,1
376.33,8.75,570,0.343101,true,false,false,0
8536.89,2.43,29,0.130394,true,false,true,1
263.60,8.06,1012,0.535259,true,false,false,0
159.67,16.95,973,0.336200,true,false,false,0
405.98,18.96,531,0.691463,false,false,false,0
7406.29,0.15,68,0.083271,false,false,false,1
227.11,15.04,819,0.455731,false,false,false,0
239.90,9.48,761,0.695354,false,false,false,0
401.28,13.80,775,0.417810,false,false,false,0
137.33,15.27,634,0.661014,false,false,false,0
408.04,9.09,523,0.653380,false,true,false,0
260.03,15.26,581,0.362938,false,false,false,0
372.95,16.07,957,0.514164,false,false,false,0
6323.73,2.87,59,0.121862,true,true,false,1
13321.75,3.55,59,0.086429,false,true,false,1
233.06,13.82,696,0.636191,false,false,false,0
170.88,17.74,847,0.351520,false,false,false,0
9588.65,4.32,49,0.056408,true,false,false,1
300.65,9.96,999,0.484278,false,false,false,0
101.67,19.00,668,0.668462,true,false,false,0
212.21,13.02,763,0.394632,false,false,false,0
175.93,9.23,955,0.600121,false,false,false,0
368.27,14.79,514,0.514863,false,false,false,0
8448.16,3.77,37,0.132383,true,true,false,1
282.08,19.95,746,0.659000,false,true,false,0
44.08,8.64,943,0.405630,false,false,false,0
330.91,15.53,808,0.609033,false,false,false,0
12754.67,5.74,38,0.198790,true,false,false,1
124.29,20.23,579,0.610633,false,true,false,0
73.02,8.09,1053,0.682699,false,false,false,0
14475.13,3.26,46,0.084057,false,false,true,1
409.14,17.24,418,0.461939,false,false,false,0
18549.80,4.61,18,0.069339,true,true,false,1
135.63,7.40,1080,0.461802,false,false,false,0
6338.89,3.14,48,0.084418,true,false,false,1
17015.52,1.80,40,0.114036,true,true,true,1
330.20,10.06,401,0.617453,false,false,false,0
19182.89,2.35,63,0.060143,false,true,false,1
14175.70,0.67,58,0.090746,true,false,true,1
126.76,12.85,599,0.685443,false,false,false,0
6791.79,1.27,35,0.052101,true,false,false,1
312.37,9.53,1046,0.449358,false,true,false,0
121.71,20.55,612,0.402341,false,false,false,0
238.86,20.40,433,0.616956,false,false,false,0
12215.86,5.66,58,0.147258,true,false,false,1
10987.51,5.77,19,0.141195,false,true,false,1
8447.44,4.41,67,0.178384,false,true,true,1
14664.39,5.85,16,0.074044,true,true,false,1
288.88,16.50,1064,0.623927,false,false,false,0
8829.68,1.81,18,0.071473,true,true,true,1
19214.01,4.19,45,0.068439,true,true,false,1
23.78,12.44,1057,0.482326,true,false,false,0
8260.60,1.55,62,0.157705,true,true,true,1
109.58,9.23,583,0.478577,false,false,false,0
9541.62,3.38,18,0.141793,true,true,true,1
131.17,10.59,907,0.657489,false,false,false,0
134.24,15.08,699,0.511250,false,false,false,0
289.84,7.33,1049,0.489973,false,false,false,0
16896.86,4.88,20,0.186721,true,true,true,1
299.43,13.19,727,0.564705,false,false,false,0
161.95,19.52,645,0.317121,false,false,false,0
59.86,18.34,1070,0.507935,false,false,false,0
289.65,9.50,783,0.420405,false,false,false,0
311.38,12.60,411,0.424309,false,false,false,0
10584.96,3.18,17,0.156697,true,false,false,1
134.02,20.17,376,0.527808,false,false,false,0
198.18,18.45,772,0.323452,false,true,false,0
292.05,16.24,724,0.516761,false,false,false,0
13875.80,4.25,43,0.111944,true,false,false,1
274.03,13.72,640,0.557811,false,false,false,0
95.85,20.51,842,0.528916,false,false,false,0
396.67,15.50,504,0.557026,false,false,false,0
241.53,11.60,582,0.563131,true,false,false,0
19.46,14.25,592,0.455908,false,false,false,0
130.39,18.89,633,0.600751,false,true,false,0
292.54,17.71,895,0.330630,false,false,false,0
12734.01,2.26,61,0.140168,false,true,false,1
51.08,15.54,1008,0.577648,false,false,false,0
80.74,10.13,573,0.366558,false,false,false,0
17576.11,5.53,41,0.073932,true,true,true,1
360.20,16.66,750,0.334200,false,true,false,0
7976.59,3.13,56,0.111170,false,false,false,1
6780.66,5.28,17,0.144352,true,true,false,1
154.66,12.43,1079,0.355260,false,false,false,0
16251.62,5.14,55,0.126872,true,true,true,1
211.62,17.12,680,0.591961,false,false,false,0
74.11,17.97,863,0.439963,false,false,false,0
45.85,20.93,1043,0.537519,false,false,false,0
377.22,12.74,935,0.603704,false,false,false,0
11705.05,2.27,39,0.118703,true,false,true,1
204.41,7.05,1037,0.639259,false,false,false,0
393.92,12.93,416,0.528876,false,false,false,0
326.94,14.90,870,0.535444,false,false,false,0
147.18,14.86,527,0.304254,false,false,true,0
275.86,9.07,560,0.461865,false,false,false,0
304.05,20.15,418,0.399530,false,false,false,0
7404.35,1.12,60,0.072773,true,false,true,1
43.22,12.88,739,0.504002,true,false,false,0
17694.07,5.20,12,0.083925,true,true,false,1
189.79,14.80,618,0.623733,false,false,false,0
15408.56,2.10,54,0.142267,true,true,false,1
16695.85,2.00,30,0.107517,true,false,true,1
15824.95,3.21,58,0.103766,false,false,false,1
165.13,9.21,718,0.625232,false,false,false,0
204.44,12.99,496,0.573103,false,false,false,0
354.45,11.71,1000,0.573058,false,false,false,0
111.11,11.43,556,0.550589,false,false,false,0
286.67,17.38,1023,0.382771,false,false,false,0
227.14,14.03,904,0.654160,false,false,false,0
319.67,16.27,681,0.555515,false,false,false,0
261.69,7.22,891,0.446235,false,false,false,0
106.42,20.13,853,0.616340,false,false,false,0
222.36,10.62,854,0.333034,false,false,false,0
184.67,19.99,401,0.676748,false,false,false,0
401.66,14.92,862,0.403051,true,false,false,0
281.47,20.34,429,0.542490,false,false,false,0
123.53,19.84,564,0.460983,false,false,false,0
5109.83,1.64,51,0.143444,true,false,false,1
7657.12,1.23,20,0.128833,true,true,false,1
228.25,7.07,941,0.642873,false,false,false,0
357.25,10.31,1062,0.398996,true,false,false,0
328.22,9.16,658,0.364536,false,false,false,0
117.65,10.56,562,0.302447,false,false,false,0
7108.87,0.44,54,0.068503,true,false,false,1
232.04,10.17,888,0.321841,false,false,false,0
40.52,10.97,920,0.363563,false,false,false,0
12236.43,4.29,15,0.070198,true,false,false,1
18865.02,5.33,12,0.134985,true,true,false,1
6493.50,4.30,31,0.114573,false,false,false,1
47.30,11.86,910,0.316326,true,false,false,0
347.00,14.14,551,0.533820,false,false,false,0
299.64,9.54,641,0.611053,false,false,false,0
17635.75,5.62,48,0.190669,false,false,true,1
246.40,13.37,688,0.662236,false,false,false,0
368.92,11.16,1088,0.598075,false,false,true,0
12263.78,3.67,65,0.061379,true,false,false,1
48.85,20.61,828,0.467973,false,false,false,0
75.09,14.59,637,0.402081,false,true,false,0
65.18,8.38,957,0.444583,false,false,false,0
331.03,20.22,808,0.595007,false,false,false,0
113.82,20.97,398,0.537307,false,false,false,0
160.25,11.34,637,0.620434,false,false,false,0
121.40,14.29,457,0.361610,false,false,false,0
30.69,10.50,611,0.445717,false,false,false,0
62.71,10.77,549,0.321250,false,false,false,0
52.16,16.37,1052,0.610085,false,false,false,0
202.69,18.31,742,0.511742,false,false,false,0
68.24,18.54,1033,0.686635,false,false,false,0
19496.91,4.10,36,0.051905,true,true,false,1
203.51,20.88,879,0.571335,true,false,false,0
179.13,16.40,965,0.560612,false,false,false,0
392.52,10.18,383,0.569564,false,false,false,0
218.16,10.54,558,0.318187,true,false,false,0
8575.07,0.23,26,0.188091,true,true,false,1
14681.19,2.40,51,0.179603,false,false,false,1
11459.25,5.08,64,0.149426,true,false,true,1
77.41,20.76,579,0.482793,true,false,false,0
329.76,11.73,603,0.482124,true,false,false,0
243.02,15.72,907,0.373151,false,false,false,0
392.50,12.13,805,0.406931,false,false,false,0
6865.53,2.86,11,0.055872,true,true,false,1
18338.97,1.29,22,0.147344,true,true,false,1
5184.82,1.45,13,0.146406,true,true,false,1
346.97,12.74,393,0.558644,false,false,false,0
328.59,20.19,718,0.352241,false,false,false,0
16435.37,2.76,54,0.155762,false,true,false,1
69.16,16.27,999,0.339218,true,false,false,0
5435.28,2.73,53,0.199052,true,false,true,1
8957.03,5.04,48,0.151160,true,false,false,1
297.07,20.57,668,0.560412,false,false,false,0
16306.10,2.71,41,0.053247,true,true,false,1
358.18,19.51,824,0.548727,false,true,false,0
290.44,14.75,646,0.440933,true,true,false,0
8602.68,5.72,66,0.156126,false,false,false,1
130.59,11.56,676,0.577203,false,false,false,0
51.30,19.12,643,0.367369,true,false,false,0
122.49,20.91,554,0.549643,false,false,false,0
316.95,20.66,753,0.589183,false,false,true,0
26.02,15.57,695,0.429831,true,false,false,0
277.28,15.09,778,0.659010,false,false,false,0
26.78,10.13,793,0.485202,false,false,false,0
8145.31,4.26,36,0.179692,true,false,false,1
232.14,14.31,1008,0.581249,false,false,false,0
10773.36,2.44,47,0.101334,true,true,false,1
391.55,12.62,958,0.637727,false,false,false,0
168.27,8.77,607,0.604251,false,false,false,0
165.57,8.76,953,0.377690,false,false,false,0
19406.15,1.65,57,0.196055,true,false,false,1
11407.18,3.97,14,0.150444,true,false,true,1
29.86,12.87,819,0.320740,false,false,false,0
160.29,8.82,632,0.452844,false,false,false,0
201.23,10.98,825,0.346172,false,false,false,0
12547.54,2.86,21,0.120284,true,true,false,1
10.58,17.05,962,0.526336,false,false,false,0
184.19,10.32,1064,0.428502,true,false,false,0
112.21,12.67,1003,0.341783,false,false,false,0
125.90,13.22,981,0.333739,true,false,false,0
18046.58,2.67,21,0.145439,false,false,false,1
63.87,7.88,944,0.471712,false,true,false,0
8465.36,1.81,50,0.071835,true,true,false,1
349.05,20.46,575,0.533616,true,false,false,0
125.96,15.34,408,0.568179,false,false,false,0
342.10,20.31,480,0.328278,false,false,false,0
105.83,17.29,616,0.370445,false,false,false,0
306.99,15.67,1017,0.419837,false,false,false,0
381.18,10.59,964,0.659966,false,false,false,0
5384.50,3.00,38,0.183560,true,false,false,1
143.75,14.75,705,0.569930,true,false,false,0
250.02,16.74,866,0.318206,false,false,false,0
383.73,8.89,575,0.538681,false,false,false,0
76.01,14.61,927,0.602523,false,false,false,0
149.17,17.67,909,0.412440,false,false,false,0
16923.75,3.70,67,0.066347,false,false,false,1
348.08,11.84,873,0.466854,false,false,false,0
16601.38,4.62,62,0.112923,true,false,false,1
61.77,18.99,442,0.488123,false,false,false,0
262.09,15.16,581,0.519575,false,false,false,0
9909.19,4.18,21,0.133171,false,true,false,1
104.72,14.21,936,0.506889,false,false,false,0
6192.15,3.60,14,0.080753,true,false,false,1
18441.67,4.90,26,0.166313,true,true,false,1
374.14,14.60,507,0.346671,false,false,false,0
19422.46,1.55,67,0.067809,true,false,false,1
16317.95,3.72,40,0.147721,false,false,false,1
277.43,15.39,845,0.614889,false,false,false,0
10448.55,4.92,39,0.196452,true,true,false,1
389.31,9.41,546,0.505215,false,false,false,0
16.70,11.93,511,0.422132,true,false,false,0
17479.50,1.45,12,0.062289,true,true,false,1
17824.70,5.73,32,0.126792,true,true,false,1
321.31,16.69,809,0.454798,false,false,false,0
62.51,9.57,906,0.401127,false,false,false,0
10359.46,2.85,49,0.194115,true,true,false,1
147.56,16.96,565,0.560790,true,false,false,0
184.87,16.84,881,0.380267,false,false,false,0
49.92,16.96,597,0.396124,false,false,false,0
19708.04,0.35,61,0.099687,true,false,false,1
397.48,19.02,741,0.697119,false,false,false,0
336.33,18.32,849,0.487385,false,false,false,0
25.21,19.17,823,0.655408,false,false,false,0
7265.16,1.77,40,0.181384,true,false,false,1
10039.70,5.84,54,0.114627,false,true,false,1
11514.51,2.31,51,0.107486,true,true,true,1
182.36,20.47,468,0.656839,false,false,false,0
8362.51,0.31,55,0.097545,true,false,false,1
14416.30,5.82,47,0.051457,false,false,false,1
235.28,9.40,462,0.531412,false,false,false,0
263.19,15.90,839,0.612004,false,false,false,0
249.31,7.33,678,0.576012,false,false,false,0
278.20,15.17,433,0.470012,false,false,false,0
70.95,18.96,1052,0.412931,false,false,false,0
72.13,13.25,543,0.422628,false,false,false,0
380.24,12.22,1091,0.337760,false,false,false,0
54.01,16.98,664,0.605368,false,false,false,0
268.69,14.33,1060,0.379987,false,false,false,0
8388.17,2.36,14,0.117549,true,false,false,1
179.26,13.33,619,0.646879,false,true,false,0
12.07,10.66,478,0.651744,false,false,false,0
17714.74,5.87,37,0.104622,true,false,true,1
286.06,14.87,417,0.318470,false,false,false,0
153.09,14.07,644,0.329233,false,false,false,0
212.94,19.36,988,0.321661,false,false,false,0
9477.41,2.70,15,0.171911,true,false,false,1
10746.77,4.11,45,0.184119,true,true,false,1
8375.11,1.56,34,0.157046,true,false,false,1
10893.74,5.52,44,0.116110,true,false,false,1
7026.50,3.59,65,0.101338,true,true,false,1
14534.71,1.73,20,0.141593,false,false,false,1
19826.62,2.77,58,0.145532,false,true,false,1
10647.62,0.53,62,0.053235,false,false,true,1
11392.65,5.89,34,0.063084,true,true,false,1
94.86,7.58,1064,0.437166,false,false,false,0
10160.03,1.83,22,0.102944,true,false,false,1
96.05,15.53,1044,0.575297,false,true,false,0
115.33,8.39,667,0.377194,false,false,false,0
11857.10,5.51,49,0.182735,true,false,true,1
30.24,9.12,977,0.639079,false,false,false,0
160.30,7.62,369,0.426069,false,false,false,0
80.68,9.78,951,0.529721,false,false,false,0
5034.46,0.98,10,0.147500,false,false,false,1
227.90,13.24,996,0.425815,false,false,false,0
18.40,14.94,416,0.364196,false,false,false,0
17265.80,4.42,63,0.076354,true,false,true,1
9762.82,2.40,39,0.148138,true,true,true,1
153.15,12.83,733,0.640566,false,false,false,0
237.19,19.97,660,0.408595,false,false,false,0
8710.73,3.99,32,0.058412,true,true,false,1
82.38,9.27,969,0.571791,false,false,false,0
167.25,16.50,973,0.326943,true,false,false,0
192.22,7.82,864,0.470380,false,false,false,0
8987.53,0.05,23,0.180326,true,true,false,1
16176.35,2.71,68,0.051990,true,false,false,1
297.69,20.48,571,0.629135,false,false,false,0
152.65,19.57,619,0.663386,false,false,false,0
65.91,19.78,615,0.697166,false,false,false,0
105.94,20.97,744,0.573706,false,false,false,0
35.71,13.69,541,0.641639,false,false,false,0
17040.15,2.60,26,0.177523,true,false,true,1
130.88,12.83,911,0.517582,false,false,false,0
14922.04,4.67,25,0.068582,true,true,true,1
279.43,10.89,429,0.587285,false,false,false,0
365.64,15.38,515,0.353977,false,false,false,0
181.81,8.62,634,0.432322,false,false,false,0
236.52,17.75,519,0.428860,false,false,true,0
213.43,16.92,657,0.547268,false,false,false,0
16777.36,3.22,19,0.090330,false,true,true,1
364.75,16.14,878,0.535488,false,false,false,0
386.46,11.52,639,0.645087,false,false,false,0
10981.51,4.70,50,0.198111,true,true,true,1
18757.86,1.28,18,0.083759,true,true,false,1
124.21,9.73,688,0.614876,false,true,false,0
8316.96,1.43,11,0.171582,false,true,false,1
179.97,9.34,411,0.473411,false,false,false,0
408.17,12.40,712,0.626933,false,false,false,0
8181.87,4.84,45,0.170624,true,false,false,1
8660.16,5.54,12,0.169040,true,true,true,1
246.65,13.27,885,0.331275,true,false,false,0
92.69,15.07,733,0.363970,true,false,false,0
393.45,9.13,881,0.331902,true,false,false,0
260.38,16.75,831,0.474868,false,false,true,0
146.34,13.51,1038,0.555019,false,false,false,0
392.77,15.32,371,0.673546,false,true,false,0
13300.42,0.19,27,0.173256,true,true,false,1
101.99,12.92,984,0.398108,false,false,false,0
102.01,12.44,732,0.420422,false,false,false,0
261.04,11.33,575,0.699715,false,false,false,0
341.59,20.93,418,0.388516,false,false,false,0
19093.41,1.33,40,0.189966,true,true,false,1
151.11,10.90,461,0.673098,true,false,false,0
77.96,14.88,757,0.643234,false,false,false,0
91.18,9.89,1044,0.685836,false,true,false,0
266.40,10.40,535,0.308272,false,true,false,0
69.57,7.33,1054,0.380532,false,false,false,0
12958.78,0.87,30,0.072262,true,true,false,1
179.66,20.66,744,0.682138,false,false,false,0
13289.01,0.31,26,0.159960,true,true,true,1
149.83,13.24,643,0.582184,false,false,false,0
12877.15,4.07,21,0.189485,true,false,false,1
189.92,20.23,910,0.330763,false,false,false,0
403.07,16.99,621,0.661651,false,false,false,0
75.81,10.48,549,0.653442,false,false,false,0
12504.46,1.06,50,0.118524,true,true,false,1
14421.04,1.53,51,0.147958,true,true,false,1
232.34,17.42,635,0.477038,false,false,false,0
35.37,13.40,933,0.325339,true,false,false,0
72.07,13.98,1001,0.303905,false,true,false,0
18448.46,4.82,24,0.070660,true,false,true,1
213.79,20.42,480,0.539053,false,false,false,0
12903.02,0.63,17,0.087844,true,false,false,1
16034.98,4.50,46,0.084963,false,true,false,1
334.52,11.42,482,0.521166,false,true,false,0
182.38,11.56,503,0.472219,false,false,false,0
336.45,19.99,685,0.567207,false,true,false,0
152.86,10.61,560,0.424626,false,false,false,0
5602.88,2.77,40,0.143408,true,true,false,1
250.27,8.44,1023,0.313006,false,false,false,0
292.43,7.34,1090,0.303267,false,false,false,0
383.66,17.72,562,0.511163,true,false,false,0
93.23,9.02,505,0.381851,true,false,false,0
364.62,19.40,1075,0.466233,false,false,false,0
350.05,17.20,653,0.596447,false,false,true,0
68.89,20.76,929,0.673054,false,false,false,0
203.43,13.75,547,0.559390,false,false,false,0
269.02,9.30,1020,0.363775,false,false,false,0
133.03,18.70,474,0.597593,false,false,false,0
15722.40,2.71,55,0.063420,false,true,false,1
271.82,7.29,473,0.658679,false,false,false,0
249.78,10.67,681,0.639124,true,false,false,0
17789.23,5.71,16,0.088564,false,true,true,1
383.85,16.36,901,0.679200,false,false,false,0
356.74,12.20,572,0.365801,true,false,true,0
61.70,15.58,579,0.556109,false,false,false,0
321.58,16.46,763,0.611960,false,false,false,0
52.49,17.98,780,0.333437,false,false,false,0
327.15,14.61,380,0.623678,false,false,false,0
5321.76,0.43,42,0.187517,true,false,false,1
12682.63,0.08,16,0.142367,true,true,true,1
130.51,18.48,1041,0.484761,false,false,false,0
11727.13,0.23,34,0.052469,true,false,false,1
284.38,14.69,757,0.475232,false,false,false,0
16737.82,5.76,38,0.115717,true,false,false,1
403.44,7.88,487,0.561429,false,false,false,0
299.15,10.06,894,0.338841,false,false,false,0
179.85,15.37,954,0.336937,false,false,false,0
